,e1,e2,r
17506,SH601108,SH601990,SW_industry
17507,SH601108,SH600837,SW_industry
17508,SH601108,SH601375,SW_industry
17509,SH601108,SH600909,SW_industry
17510,SH601108,SH600109,SW_industry
17511,SH601108,SZ002500,SW_industry
17512,SH601005,SH600010,SW_industry
17513,SH601005,SZ000898,SW_industry
17514,SH601005,SZ000709,SW_industry
17515,SH601005,SH600782,SW_industry
17516,SH601005,SZ000932,SW_industry
17517,SH601005,SH600019,SW_industry
17518,SH601005,SH600307,SW_industry
17519,SH601005,SH600569,SW_industry
17520,SH601005,SZ000761,SW_industry
17521,SH601005,SH600022,SW_industry
17522,SH601005,SZ000959,SW_industry
17523,SH601005,SH600808,SW_industry
17524,SH601005,SH600282,SW_industry
17525,SH600522,SH600487,SW_industry
17526,SH600340,SH600895,SW_industry
17527,SH600340,SH600639,SW_industry
17528,SH600340,SH600648,SW_industry
17529,SH600340,SH600848,SW_industry
17530,SZ002625,SZ000768,SW_industry
17531,SZ002625,SH600038,SW_industry
17532,SZ002625,SH600760,SW_industry
17533,SZ002625,SH600372,SW_industry
17534,SZ002625,SH600316,SW_industry
17535,SZ002625,SH600893,SW_industry
17536,SZ000793,SH600373,SW_industry
17537,SZ000793,SH601801,SW_industry
17538,SZ300759,SZ300347,SW_industry
17539,SZ300759,SH603259,SW_industry
17540,SZ300759,SZ002821,SW_industry
17541,SH601098,SH601928,SW_industry
17542,SZ000831,SH600111,SW_industry
17543,SZ000831,SH600259,SW_industry
17544,SZ002916,SZ002938,SW_industry
17545,SZ002916,SH600183,SW_industry
17546,SZ002916,SZ002384,SW_industry
17547,SZ002916,SZ002463,SW_industry
17548,SH600007,SH601155,SW_industry
17549,SH600007,SZ000402,SW_industry
17550,SH600007,SH600663,SW_industry
17551,SH600007,SZ000031,SW_industry
17552,SH600007,SZ000069,SW_industry
17553,SH600007,SZ001979,SW_industry
17554,SH601519,SZ300085,SW_industry
17555,SH601519,SZ002405,SW_industry
17556,SH601519,SH600570,SW_industry
17557,SH601519,SZ002410,SW_industry
17558,SH601519,SZ300033,SW_industry
17559,SH601519,SZ002153,SW_industry
17560,SH601519,SH600654,SW_industry
17561,SH601519,SZ000503,SW_industry
17562,SH600550,SH600089,SW_industry
17563,SH600550,SZ002028,SW_industry
17564,SH600550,SH601179,SW_industry
17565,SH600550,SH600517,SW_industry
17566,SH600550,SH600312,SW_industry
17567,SH601808,SH600871,SW_industry
17568,SH601808,SH600968,SW_industry
17569,SZ300347,SH603259,SW_industry
17570,SZ300347,SZ002821,SW_industry
17571,SZ300347,SZ300759,SW_industry
17572,SZ000636,SZ300408,SW_industry
17573,SH601992,SZ000401,SW_industry
17574,SH601992,SZ000877,SW_industry
17575,SZ000900,SH600269,SW_industry
17576,SZ000900,SH600350,SW_industry
17577,SZ000900,SZ000755,SW_industry
17578,SZ000900,SH600020,SW_industry
17579,SZ000900,SZ000088,SW_industry
17580,SZ000900,SH601107,SW_industry
17581,SZ000900,SH600377,SW_industry
17582,SZ000900,SH600548,SW_industry
17583,SZ000900,SH600033,SW_industry
17584,SZ000900,SZ000828,SW_industry
17585,SZ000900,SZ001965,SW_industry
17586,SZ000900,SH600035,SW_industry
17587,SH600516,SZ000629,SW_industry
17588,SH600282,SH600010,SW_industry
17589,SH600282,SZ000898,SW_industry
17590,SH600282,SH601005,SW_industry
17591,SH600282,SZ000709,SW_industry
17592,SH600282,SH600782,SW_industry
17593,SH600282,SZ000932,SW_industry
17594,SH600282,SH600019,SW_industry
17595,SH600282,SH600307,SW_industry
17596,SH600282,SH600569,SW_industry
17597,SH600282,SZ000761,SW_industry
17598,SH600282,SH600022,SW_industry
17599,SH600282,SZ000959,SW_industry
17600,SH600282,SH600808,SW_industry
17601,SH600021,SH600642,SW_industry
17602,SH600021,SH600578,SW_industry
17603,SH600021,SH600027,SW_industry
17604,SH600021,SH600795,SW_industry
17605,SH600021,SH600098,SW_industry
17606,SH600021,SH600023,SW_industry
17607,SH600021,SZ000543,SW_industry
17608,SH600021,SH601991,SW_industry
17609,SH600021,SZ000767,SW_industry
17610,SH600021,SZ000027,SW_industry
17611,SH600021,SH600863,SW_industry
17612,SH600021,SZ002608,SW_industry
17613,SH600021,SZ000539,SW_industry
17614,SH600021,SZ000690,SW_industry
17615,SZ000671,SH600649,SW_industry
17616,SZ000671,SZ000631,SW_industry
17617,SZ000671,SH600675,SW_industry
17618,SZ000671,SZ000046,SW_industry
17619,SZ000671,SZ000961,SW_industry
17620,SZ000671,SH600208,SW_industry
17621,SZ000671,SH600325,SW_industry
17622,SZ000671,SZ000036,SW_industry
17623,SZ000671,SZ002244,SW_industry
17624,SZ000671,SH600239,SW_industry
17625,SZ000671,SZ000718,SW_industry
17626,SZ000671,SH600383,SW_industry
17627,SZ000671,SZ000002,SW_industry
17628,SZ000671,SH600823,SW_industry
17629,SZ000671,SZ002146,SW_industry
17630,SZ000671,SH600748,SW_industry
17631,SZ000671,SH600266,SW_industry
17632,SZ000671,SH600376,SW_industry
17633,SZ000671,SZ000667,SW_industry
17634,SZ000671,SZ000029,SW_industry
17635,SZ000671,SZ000540,SW_industry
17636,SZ000671,SZ000656,SW_industry
17637,SZ000671,SH600606,SW_industry
17638,SZ000671,SH600048,SW_industry
17639,SZ000686,SH601162,SW_industry
17640,SZ000686,SZ300059,SW_industry
17641,SZ000686,SH601099,SW_industry
17642,SZ000686,SH601788,SW_industry
17643,SZ000686,SZ000783,SW_industry
17644,SZ000686,SH601688,SW_industry
17645,SZ000686,SZ000750,SW_industry
17646,SZ000686,SH600030,SW_industry
17647,SZ000686,SZ002797,SW_industry
17648,SZ000686,SZ000728,SW_industry
17649,SZ000686,SZ000712,SW_industry
17650,SZ000686,SZ002736,SW_industry
17651,SZ000686,SZ002945,SW_industry
17652,SZ000686,SZ000166,SW_industry
17653,SZ000686,SH601901,SW_industry
17654,SZ000686,SZ002673,SW_industry
17655,SZ000686,SH601878,SW_industry
17656,SZ000686,SH601066,SW_industry
17657,SZ000686,SH601236,SW_industry
17658,SZ000686,SH600958,SW_industry
17659,SZ000686,SZ002939,SW_industry
17660,SZ000686,SH600999,SW_industry
17661,SZ000686,SH601377,SW_industry
17662,SZ000686,SH601881,SW_industry
17663,SZ000686,SH601211,SW_industry
17664,SZ000686,SH600369,SW_industry
17665,SZ000686,SH601198,SW_industry
17666,SZ000686,SZ000776,SW_industry
17667,SZ000686,SH601555,SW_industry
17668,SZ000686,SH601990,SW_industry
17669,SZ000686,SH600837,SW_industry
17670,SZ000686,SH601375,SW_industry
17671,SZ000686,SH600909,SW_industry
17672,SZ000686,SH600109,SW_industry
17673,SZ000686,SZ002500,SW_industry
17674,SZ000686,SH601108,SW_industry
17675,SZ002925,SH600745,SW_industry
17676,SZ002925,SZ000021,SW_industry
17677,SZ002925,SZ002475,SW_industry
17678,SZ002925,SZ002600,SW_industry
17679,SZ002925,SH601231,SW_industry
17680,SZ002925,SZ002241,SW_industry
17681,SZ002925,SZ300433,SW_industry
17682,SZ002925,SZ300136,SW_industry
17683,SZ002925,SH601138,SW_industry
17684,SZ000983,SH600508,SW_industry
17685,SZ000983,SH601666,SW_industry
17686,SZ000983,SH600348,SW_industry
17687,SZ000983,SH601699,SW_industry
17688,SZ000983,SH600395,SW_industry
17689,SZ000983,SZ000937,SW_industry
17690,SZ000983,SH600123,SW_industry
17691,SZ000983,SH600157,SW_industry
17692,SH600269,SH600350,SW_industry
17693,SH600269,SZ000755,SW_industry
17694,SH600269,SH600020,SW_industry
17695,SH600269,SZ000088,SW_industry
17696,SH600269,SH601107,SW_industry
17697,SH600269,SH600377,SW_industry
17698,SH600269,SZ000900,SW_industry
17699,SH600269,SH600548,SW_industry
17700,SH600269,SH600033,SW_industry
17701,SH600269,SZ000828,SW_industry
17702,SH600269,SZ001965,SW_industry
17703,SH600269,SH600035,SW_industry
17704,SH600115,SH600029,SW_industry
17705,SH600115,SH603885,SW_industry
17706,SH600115,SH601111,SW_industry
17707,SH600115,SH600221,SW_industry
17708,SH600115,SH601021,SW_industry
17709,SZ000156,SH600037,SW_industry
17710,SZ000156,SZ000917,SW_industry
17711,SZ000156,SH600959,SW_industry
17712,SZ000156,SH601929,SW_industry
17713,SH600664,SH600812,SW_industry
17714,SH600664,SH600276,SW_industry
17715,SH600664,SZ002422,SW_industry
17716,SH600664,SH600196,SW_industry
17717,SH600664,SH600079,SW_industry
17718,SH600664,SZ002773,SW_industry
17719,SH600664,SH600851,SW_industry
17720,SH600664,SZ002653,SW_industry
17721,SH600664,SZ002294,SW_industry
17722,SH600664,SH600380,SW_industry
17723,SH600664,SZ300558,SW_industry
17724,SH600664,SZ000623,SW_industry
17725,SH600664,SH600521,SW_industry
17726,SH600664,SZ000963,SW_industry
17727,SH600664,SH600062,SW_industry
17728,SZ000776,SH601162,SW_industry
17729,SZ000776,SZ300059,SW_industry
17730,SZ000776,SH601099,SW_industry
17731,SZ000776,SH601788,SW_industry
17732,SZ000776,SZ000783,SW_industry
17733,SZ000776,SH601688,SW_industry
17734,SZ000776,SZ000686,SW_industry
17735,SZ000776,SZ000750,SW_industry
17736,SZ000776,SH600030,SW_industry
17737,SZ000776,SZ002797,SW_industry
17738,SZ000776,SZ000728,SW_industry
17739,SZ000776,SZ000712,SW_industry
17740,SZ000776,SZ002736,SW_industry
17741,SZ000776,SZ002945,SW_industry
17742,SZ000776,SZ000166,SW_industry
17743,SZ000776,SH601901,SW_industry
17744,SZ000776,SZ002673,SW_industry
17745,SZ000776,SH601878,SW_industry
17746,SZ000776,SH601066,SW_industry
17747,SZ000776,SH601236,SW_industry
17748,SZ000776,SH600958,SW_industry
17749,SZ000776,SZ002939,SW_industry
17750,SZ000776,SH600999,SW_industry
17751,SZ000776,SH601377,SW_industry
17752,SZ000776,SH601881,SW_industry
17753,SZ000776,SH601211,SW_industry
17754,SZ000776,SH600369,SW_industry
17755,SZ000776,SH601198,SW_industry
17756,SZ000776,SH601555,SW_industry
17757,SZ000776,SH601990,SW_industry
17758,SZ000776,SH600837,SW_industry
17759,SZ000776,SH601375,SW_industry
17760,SZ000776,SH600909,SW_industry
17761,SZ000776,SH600109,SW_industry
17762,SZ000776,SZ002500,SW_industry
17763,SZ000776,SH601108,SW_industry
17764,SZ000423,SH600535,SW_industry
17765,SZ000423,SZ002603,SW_industry
17766,SZ000423,SH603858,SW_industry
17767,SZ000423,SZ000999,SW_industry
17768,SZ000423,SZ002275,SW_industry
17769,SZ000423,SH600566,SW_industry
17770,SZ000423,SH600332,SW_industry
17771,SZ000423,SZ002424,SW_industry
17772,SZ000423,SH600085,SW_industry
17773,SZ000423,SZ000538,SW_industry
17774,SZ000423,SH600518,SW_industry
17775,SZ000423,SH600436,SW_industry
17776,SZ000423,SH600252,SW_industry
17777,SZ000425,SZ000528,SW_industry
17778,SZ000425,SZ000157,SW_industry
17779,SZ000425,SH603338,SW_industry
17780,SZ000425,SZ000680,SW_industry
17781,SZ000425,SH600761,SW_industry
17782,SZ000425,SZ002097,SW_industry
17783,SH600037,SZ000917,SW_industry
17784,SH600037,SH600959,SW_industry
17785,SH600037,SH601929,SW_industry
17786,SH600037,SZ000156,SW_industry
17787,SZ002174,SZ002624,SW_industry
17788,SZ002174,SZ300002,SW_industry
17789,SZ002174,SZ002602,SW_industry
17790,SZ002174,SH600633,SW_industry
17791,SZ002174,SZ002555,SW_industry
17792,SZ002174,SZ002558,SW_industry
17793,SZ002174,SZ300315,SW_industry
17794,SH600111,SZ000831,SW_industry
17795,SH600111,SH600259,SW_industry
17796,SZ002572,SH603833,SW_industry
17797,SH601229,SH601169,SW_industry
17798,SH601229,SH601009,SW_industry
17799,SH601229,SH600919,SW_industry
17800,SH601229,SZ002142,SW_industry
17801,SH601229,SH601997,SW_industry
17802,SH601229,SH600926,SW_industry
17803,SH601229,SH601577,SW_industry
17804,SH601229,SH601838,SW_industry
17805,SH601229,SH600928,SW_industry
17806,SH601333,SH601006,SW_industry
17807,SZ000661,SZ002038,SW_industry
17808,SZ000661,SH600682,SW_industry
17809,SZ000661,SH600867,SW_industry
17810,SH600688,SZ000301,SW_industry
17811,SH600688,SZ000703,SW_industry
17812,SH600688,SZ002493,SW_industry
17813,SH600688,SH600028,SW_industry
17814,SH600688,SH600346,SW_industry
17815,SH600688,SZ000059,SW_industry
17816,SZ002600,SH600745,SW_industry
17817,SZ002600,SZ000021,SW_industry
17818,SZ002600,SZ002475,SW_industry
17819,SZ002600,SZ002925,SW_industry
17820,SZ002600,SH601231,SW_industry
17821,SZ002600,SZ002241,SW_industry
17822,SZ002600,SZ300433,SW_industry
17823,SZ002600,SZ300136,SW_industry
17824,SZ002600,SH601138,SW_industry
17825,SZ000089,SH600004,SW_industry
17826,SZ000089,SH600009,SW_industry
17827,SZ000680,SZ000528,SW_industry
17828,SZ000680,SZ000157,SW_industry
17829,SZ000680,SH603338,SW_industry
17830,SZ000680,SZ000425,SW_industry
17831,SZ000680,SH600761,SW_industry
17832,SZ000680,SZ002097,SW_industry
17833,SH600060,SH600839,SW_industry
17834,SH600060,SZ002429,SW_industry
17835,SZ000063,SH600498,SW_industry
17836,SZ000063,SZ002194,SW_industry
17837,SZ000878,SH601899,SW_industry
17838,SZ000878,SH601168,SW_industry
17839,SZ000878,SZ000630,SW_industry
17840,SZ000878,SH600110,SW_industry
17841,SZ000878,SH600362,SW_industry
17842,SH601991,SH600642,SW_industry
17843,SH601991,SH600578,SW_industry
17844,SH601991,SH600027,SW_industry
17845,SH601991,SH600795,SW_industry
17846,SH601991,SH600098,SW_industry
17847,SH601991,SH600023,SW_industry
17848,SH601991,SZ000543,SW_industry
17849,SH601991,SZ000767,SW_industry
17850,SH601991,SZ000027,SW_industry
17851,SH601991,SH600863,SW_industry
17852,SH601991,SZ002608,SW_industry
17853,SH601991,SZ000539,SW_industry
17854,SH601991,SZ000690,SW_industry
17855,SH601991,SH600021,SW_industry
17856,SZ002001,SH600216,SW_industry
17857,SZ002001,SZ002399,SW_industry
17858,SZ002001,SH600267,SW_industry
17859,SH600848,SH600895,SW_industry
17860,SH600848,SH600639,SW_industry
17861,SH600848,SH600648,SW_industry
17862,SH600848,SH600340,SW_industry
17863,SH600648,SH600895,SW_industry
17864,SH600648,SH600639,SW_industry
17865,SH600648,SH600848,SW_industry
17866,SH600648,SH600340,SW_industry
17867,SH600959,SH600037,SW_industry
17868,SH600959,SZ000917,SW_industry
17869,SH600959,SH601929,SW_industry
17870,SH600959,SZ000156,SW_industry
17871,SH600456,SZ000960,SW_industry
17872,SZ000596,SH600809,SW_industry
17873,SZ000596,SH603369,SW_industry
17874,SZ000596,SH600519,SW_industry
17875,SZ000596,SZ002304,SW_industry
17876,SZ000596,SZ000860,SW_industry
17877,SZ000596,SH600779,SW_industry
17878,SZ000596,SZ000568,SW_industry
17879,SZ000596,SZ000858,SW_industry
17880,SH600033,SH600269,SW_industry
17881,SH600033,SH600350,SW_industry
17882,SH600033,SZ000755,SW_industry
17883,SH600033,SH600020,SW_industry
17884,SH600033,SZ000088,SW_industry
17885,SH600033,SH601107,SW_industry
17886,SH600033,SH600377,SW_industry
17887,SH600033,SZ000900,SW_industry
17888,SH600033,SH600548,SW_industry
17889,SH600033,SZ000828,SW_industry
17890,SH600033,SZ001965,SW_industry
17891,SH600033,SH600035,SW_industry
17892,SH600501,SZ002073,SW_industry
17893,SZ000060,SZ000758,SW_industry
17894,SZ000060,SH600961,SW_industry
17895,SZ000060,SH600331,SW_industry
17896,SH603369,SH600809,SW_industry
17897,SH603369,SH600519,SW_industry
17898,SH603369,SZ002304,SW_industry
17899,SH603369,SZ000860,SW_industry
17900,SH603369,SH600779,SW_industry
17901,SH603369,SZ000568,SW_industry
17902,SH603369,SZ000596,SW_industry
17903,SH603369,SZ000858,SW_industry
17904,SZ002097,SZ000528,SW_industry
17905,SZ002097,SZ000157,SW_industry
17906,SZ002097,SH603338,SW_industry
17907,SZ002097,SZ000425,SW_industry
17908,SZ002097,SZ000680,SW_industry
17909,SZ002097,SH600761,SW_industry
17910,SH600062,SH600812,SW_industry
17911,SH600062,SH600276,SW_industry
17912,SH600062,SZ002422,SW_industry
17913,SH600062,SH600196,SW_industry
17914,SH600062,SH600079,SW_industry
17915,SH600062,SZ002773,SW_industry
17916,SH600062,SH600851,SW_industry
17917,SH600062,SZ002653,SW_industry
17918,SH600062,SZ002294,SW_industry
17919,SH600062,SH600380,SW_industry
17920,SH600062,SZ300558,SW_industry
17921,SH600062,SZ000623,SW_industry
17922,SH600062,SH600521,SW_industry
17923,SH600062,SZ000963,SW_industry
17924,SH600062,SH600664,SW_industry
17925,SH600795,SH600642,SW_industry
17926,SH600795,SH600578,SW_industry
17927,SH600795,SH600027,SW_industry
17928,SH600795,SH600098,SW_industry
17929,SH600795,SH600023,SW_industry
17930,SH600795,SZ000543,SW_industry
17931,SH600795,SH601991,SW_industry
17932,SH600795,SZ000767,SW_industry
17933,SH600795,SZ000027,SW_industry
17934,SH600795,SH600863,SW_industry
17935,SH600795,SZ002608,SW_industry
17936,SH600795,SZ000539,SW_industry
17937,SH600795,SZ000690,SW_industry
17938,SH600795,SH600021,SW_industry
17939,SH601238,SZ000572,SW_industry
17940,SH601238,SH601127,SW_industry
17941,SH601238,SH600733,SW_industry
17942,SH601238,SH600104,SW_industry
17943,SH601238,SZ000927,SW_industry
17944,SH601238,SZ000625,SW_industry
17945,SH601238,SH601633,SW_industry
17946,SZ002463,SZ002916,SW_industry
17947,SZ002463,SZ002938,SW_industry
17948,SZ002463,SH600183,SW_industry
17949,SZ002463,SZ002384,SW_industry
17950,SH601928,SH601098,SW_industry
17951,SZ002945,SH601162,SW_industry
17952,SZ002945,SZ300059,SW_industry
17953,SZ002945,SH601099,SW_industry
17954,SZ002945,SH601788,SW_industry
17955,SZ002945,SZ000783,SW_industry
17956,SZ002945,SH601688,SW_industry
17957,SZ002945,SZ000686,SW_industry
17958,SZ002945,SZ000750,SW_industry
17959,SZ002945,SH600030,SW_industry
17960,SZ002945,SZ002797,SW_industry
17961,SZ002945,SZ000728,SW_industry
17962,SZ002945,SZ000712,SW_industry
17963,SZ002945,SZ002736,SW_industry
17964,SZ002945,SZ000166,SW_industry
17965,SZ002945,SH601901,SW_industry
17966,SZ002945,SZ002673,SW_industry
17967,SZ002945,SH601878,SW_industry
17968,SZ002945,SH601066,SW_industry
17969,SZ002945,SH601236,SW_industry
17970,SZ002945,SH600958,SW_industry
17971,SZ002945,SZ002939,SW_industry
17972,SZ002945,SH600999,SW_industry
17973,SZ002945,SH601377,SW_industry
17974,SZ002945,SH601881,SW_industry
17975,SZ002945,SH601211,SW_industry
17976,SZ002945,SH600369,SW_industry
17977,SZ002945,SH601198,SW_industry
17978,SZ002945,SZ000776,SW_industry
17979,SZ002945,SH601555,SW_industry
17980,SZ002945,SH601990,SW_industry
17981,SZ002945,SH600837,SW_industry
17982,SZ002945,SH601375,SW_industry
17983,SZ002945,SH600909,SW_industry
17984,SZ002945,SH600109,SW_industry
17985,SZ002945,SZ002500,SW_industry
17986,SZ002945,SH601108,SW_industry
17987,SH601799,SZ002920,SW_industry
17988,SH601099,SH601162,SW_industry
17989,SH601099,SZ300059,SW_industry
17990,SH601099,SH601788,SW_industry
17991,SH601099,SZ000783,SW_industry
17992,SH601099,SH601688,SW_industry
17993,SH601099,SZ000686,SW_industry
17994,SH601099,SZ000750,SW_industry
17995,SH601099,SH600030,SW_industry
17996,SH601099,SZ002797,SW_industry
17997,SH601099,SZ000728,SW_industry
17998,SH601099,SZ000712,SW_industry
17999,SH601099,SZ002736,SW_industry
18000,SH601099,SZ002945,SW_industry
18001,SH601099,SZ000166,SW_industry
18002,SH601099,SH601901,SW_industry
18003,SH601099,SZ002673,SW_industry
18004,SH601099,SH601878,SW_industry
18005,SH601099,SH601066,SW_industry
18006,SH601099,SH601236,SW_industry
18007,SH601099,SH600958,SW_industry
18008,SH601099,SZ002939,SW_industry
18009,SH601099,SH600999,SW_industry
18010,SH601099,SH601377,SW_industry
18011,SH601099,SH601881,SW_industry
18012,SH601099,SH601211,SW_industry
18013,SH601099,SH600369,SW_industry
18014,SH601099,SH601198,SW_industry
18015,SH601099,SZ000776,SW_industry
18016,SH601099,SH601555,SW_industry
18017,SH601099,SH601990,SW_industry
18018,SH601099,SH600837,SW_industry
18019,SH601099,SH601375,SW_industry
18020,SH601099,SH600909,SW_industry
18021,SH601099,SH600109,SW_industry
18022,SH601099,SZ002500,SW_industry
18023,SH601099,SH601108,SW_industry
18024,SH601077,SZ002839,SW_industry
18025,SH601077,SZ002958,SW_industry
18026,SZ000717,SZ002110,SW_industry
18027,SZ000027,SH600642,SW_industry
18028,SZ000027,SH600578,SW_industry
18029,SZ000027,SH600027,SW_industry
18030,SZ000027,SH600795,SW_industry
18031,SZ000027,SH600098,SW_industry
18032,SZ000027,SH600023,SW_industry
18033,SZ000027,SZ000543,SW_industry
18034,SZ000027,SH601991,SW_industry
18035,SZ000027,SZ000767,SW_industry
18036,SZ000027,SH600863,SW_industry
18037,SZ000027,SZ002608,SW_industry
18038,SZ000027,SZ000539,SW_industry
18039,SZ000027,SZ000690,SW_industry
18040,SZ000027,SH600021,SW_industry
18041,SH600010,SZ000898,SW_industry
18042,SH600010,SH601005,SW_industry
18043,SH600010,SZ000709,SW_industry
18044,SH600010,SH600782,SW_industry
18045,SH600010,SZ000932,SW_industry
18046,SH600010,SH600019,SW_industry
18047,SH600010,SH600307,SW_industry
18048,SH600010,SH600569,SW_industry
18049,SH600010,SZ000761,SW_industry
18050,SH600010,SH600022,SW_industry
