,e1,e2,time
16207,SH600959,SH601929,2018-10-01
16208,SH600959,SZ000156,2018-10-01
16209,SH601198,SH601162,2018-10-01
16210,SH601198,SZ300059,2018-10-01
16211,SH601198,SH601099,2018-10-01
16212,SH601198,SH601788,2018-10-01
16213,SH601198,SZ000783,2018-10-01
16214,SH601198,SH601688,2018-10-01
16215,SH601198,SZ000686,2018-10-01
16216,SH601198,SZ000750,2018-10-01
16217,SH601198,SH600030,2018-10-01
16218,SH601198,SZ002797,2018-10-01
16219,SH601198,SZ000728,2018-10-01
16220,SH601198,SZ000712,2018-10-01
16221,SH601198,SZ002736,2018-10-01
16222,SH601198,SZ002945,2018-10-01
16223,SH601198,SZ000166,2018-10-01
16224,SH601198,SH601901,2018-10-01
16225,SH601198,SZ002673,2018-10-01
16226,SH601198,SH601878,2018-10-01
16227,SH601198,SH601066,2018-10-01
16228,SH601198,SH601236,2018-10-01
16229,SH601198,SH600958,2018-10-01
16230,SH601198,SZ002939,2018-10-01
16231,SH601198,SH600999,2018-10-01
16232,SH601198,SH601377,2018-10-01
16233,SH601198,SH601881,2018-10-01
16234,SH601198,SH601211,2018-10-01
16235,SH601198,SH600369,2018-10-01
16236,SH601198,SZ000776,2018-10-01
16237,SH601198,SH601555,2018-10-01
16238,SH601198,SH600837,2018-10-01
16239,SH601198,SH601375,2018-10-01
16240,SH601198,SH600909,2018-10-01
16241,SH601198,SH600109,2018-10-01
16242,SH601198,SZ002500,2018-10-01
16243,SH601198,SH601108,2018-10-01
16244,SH601211,SH601162,2018-10-01
16245,SH601211,SZ300059,2018-10-01
16246,SH601211,SH601099,2018-10-01
16247,SH601211,SH601788,2018-10-01
16248,SH601211,SZ000783,2018-10-01
16249,SH601211,SH601688,2018-10-01
16250,SH601211,SZ000686,2018-10-01
16251,SH601211,SZ000750,2018-10-01
16252,SH601211,SH600030,2018-10-01
16253,SH601211,SZ002797,2018-10-01
16254,SH601211,SZ000728,2018-10-01
16255,SH601211,SZ000712,2018-10-01
16256,SH601211,SZ002736,2018-10-01
16257,SH601211,SZ002945,2018-10-01
16258,SH601211,SZ000166,2018-10-01
16259,SH601211,SH601901,2018-10-01
16260,SH601211,SZ002673,2018-10-01
16261,SH601211,SH601878,2018-10-01
16262,SH601211,SH601066,2018-10-01
16263,SH601211,SH601236,2018-10-01
16264,SH601211,SH600958,2018-10-01
16265,SH601211,SZ002939,2018-10-01
16266,SH601211,SH600999,2018-10-01
16267,SH601211,SH601377,2018-10-01
16268,SH601211,SH601881,2018-10-01
16269,SH601211,SH600369,2018-10-01
16270,SH601211,SH601198,2018-10-01
16271,SH601211,SZ000776,2018-10-01
16272,SH601211,SH601555,2018-10-01
16273,SH601211,SH600837,2018-10-01
16274,SH601211,SH601375,2018-10-01
16275,SH601211,SH600909,2018-10-01
16276,SH601211,SH600109,2018-10-01
16277,SH601211,SZ002500,2018-10-01
16278,SH601211,SH601108,2018-10-01
16279,SH601608,SH601106,2018-10-01
16280,SH601608,SH600169,2018-10-01
16281,SH601608,SH601717,2018-10-01
16282,SH601608,SH600320,2018-10-01
16283,SH601608,SZ002353,2018-10-01
16284,SH603885,SZ000099,2018-10-01
16285,SH603885,SH600029,2018-10-01
16286,SH603885,SH601111,2018-10-01
16287,SH603885,SH600221,2018-10-01
16288,SH603885,SH601021,2018-10-01
16289,SH603885,SH600115,2018-10-01
16290,SZ000540,SH600649,2018-10-01
16291,SZ000540,SZ000631,2018-10-01
16292,SZ000540,SH600675,2018-10-01
16293,SZ000540,SZ000046,2018-10-01
16294,SZ000540,SZ000961,2018-10-01
16295,SZ000540,SH600208,2018-10-01
16296,SZ000540,SH600325,2018-10-01
16297,SZ000540,SZ000036,2018-10-01
16298,SZ000540,SZ002244,2018-10-01
16299,SZ000540,SH600239,2018-10-01
16300,SZ000540,SZ000718,2018-10-01
16301,SZ000540,SH600383,2018-10-01
16302,SZ000540,SZ000002,2018-10-01
16303,SZ000540,SH600823,2018-10-01
16304,SZ000540,SZ002146,2018-10-01
16305,SZ000540,SH600748,2018-10-01
16306,SZ000540,SH600266,2018-10-01
16307,SZ000540,SH600376,2018-10-01
16308,SZ000540,SZ000667,2018-10-01
16309,SZ000540,SZ000029,2018-10-01
16310,SZ000540,SZ000656,2018-10-01
16311,SZ000540,SH600606,2018-10-01
16312,SZ000540,SH600048,2018-10-01
16313,SZ000540,SZ000671,2018-10-01
16314,SZ002195,SZ000938,2018-10-01
16315,SZ002195,SH600410,2018-10-01
16316,SZ002195,SZ002065,2018-10-01
16317,SZ002195,SZ000555,2018-10-01
16318,SZ002195,SH600718,2018-10-01
16319,SZ002195,SH600271,2018-10-01
16320,SZ002195,SH600797,2018-10-01
16321,SZ002195,SH600446,2018-10-01
16322,SZ002195,SZ300168,2018-10-01
16323,SZ002195,SZ300017,2018-10-01
16324,SZ300315,SZ002624,2018-10-01
16325,SZ300315,SZ300002,2018-10-01
16326,SZ300315,SZ002174,2018-10-01
16327,SZ300315,SZ002602,2018-10-01
16328,SZ300315,SH600633,2018-10-01
16329,SZ300315,SZ002555,2018-10-01
16330,SZ300315,SZ002558,2018-10-01
16331,SZ001979,SH600007,2018-10-01
16332,SZ001979,SH601155,2018-10-01
16333,SZ001979,SZ000402,2018-10-01
16334,SZ001979,SH600663,2018-10-01
16335,SZ001979,SZ000031,2018-10-01
16336,SZ001979,SZ000069,2018-10-01
16337,SH600061,SH600643,2018-10-01
16338,SH600061,SZ000617,2018-10-01
16339,SH600061,SH600390,2018-10-01
16340,SH600061,SH600705,2018-10-01
16341,SH600446,SZ002195,2018-10-01
16342,SH600446,SZ000938,2018-10-01
16343,SH600446,SH600410,2018-10-01
16344,SH600446,SZ002065,2018-10-01
16345,SH600446,SZ000555,2018-10-01
16346,SH600446,SH600718,2018-10-01
16347,SH600446,SH600271,2018-10-01
16348,SH600446,SH600797,2018-10-01
16349,SH600446,SZ300168,2018-10-01
16350,SH600446,SZ300017,2018-10-01
16351,SH600606,SH600649,2018-10-01
16352,SH600606,SZ000631,2018-10-01
16353,SH600606,SH600675,2018-10-01
16354,SH600606,SZ000046,2018-10-01
16355,SH600606,SZ000961,2018-10-01
16356,SH600606,SH600208,2018-10-01
16357,SH600606,SH600325,2018-10-01
16358,SH600606,SZ000036,2018-10-01
16359,SH600606,SZ002244,2018-10-01
16360,SH600606,SH600239,2018-10-01
16361,SH600606,SZ000718,2018-10-01
16362,SH600606,SH600383,2018-10-01
16363,SH600606,SZ000002,2018-10-01
16364,SH600606,SH600823,2018-10-01
16365,SH600606,SZ002146,2018-10-01
16366,SH600606,SH600748,2018-10-01
16367,SH600606,SH600266,2018-10-01
16368,SH600606,SH600376,2018-10-01
16369,SH600606,SZ000667,2018-10-01
16370,SH600606,SZ000029,2018-10-01
16371,SH600606,SZ000540,2018-10-01
16372,SH600606,SZ000656,2018-10-01
16373,SH600606,SH600048,2018-10-01
16374,SH600606,SZ000671,2018-10-01
16375,SH600666,SZ000100,2018-10-01
16376,SH600666,SZ002106,2018-10-01
16377,SH600666,SZ000725,2018-10-01
16378,SH600666,SZ000413,2018-10-01
16379,SH600666,SZ000536,2018-10-01
16380,SH600704,SH600153,2018-10-01
16381,SZ000977,SZ000066,2018-10-01
16382,SZ000977,SH603019,2018-10-01
16383,SZ000977,SZ002152,2018-10-01
16384,SZ000977,SH600100,2018-10-01
16385,SZ002424,SH600535,2018-10-01
16386,SZ002424,SZ002603,2018-10-01
16387,SZ002424,SH603858,2018-10-01
16388,SZ002424,SZ000999,2018-10-01
16389,SZ002424,SZ002275,2018-10-01
16390,SZ002424,SH600566,2018-10-01
16391,SZ002424,SH600332,2018-10-01
16392,SZ002424,SH600085,2018-10-01
16393,SZ002424,SZ000538,2018-10-01
16394,SZ002424,SZ000423,2018-10-01
16395,SZ002424,SH600518,2018-10-01
16396,SZ002424,SH600436,2018-10-01
16397,SZ002424,SH600252,2018-10-01
16398,SZ002568,SZ000869,2018-10-01
16399,SZ300085,SZ002405,2018-10-01
16400,SZ300085,SH600602,2018-10-01
16401,SZ300085,SH600570,2018-10-01
16402,SZ300085,SZ002410,2018-10-01
16403,SZ300085,SH601519,2018-10-01
16404,SZ300085,SZ300033,2018-10-01
16405,SZ300085,SZ002153,2018-10-01
16406,SZ300085,SH600654,2018-10-01
16407,SZ300085,SZ000503,2018-10-01
16408,SZ300168,SZ002195,2018-10-01
16409,SZ300168,SZ000938,2018-10-01
16410,SZ300168,SH600410,2018-10-01
16411,SZ300168,SZ002065,2018-10-01
16412,SZ300168,SZ000555,2018-10-01
16413,SZ300168,SH600718,2018-10-01
16414,SZ300168,SH600271,2018-10-01
16415,SZ300168,SH600797,2018-10-01
16416,SZ300168,SH600446,2018-10-01
16417,SZ300168,SZ300017,2018-10-01
16418,SH600297,SH600653,2018-10-01
16419,SH600482,SH600150,2018-10-01
16420,SH600482,SH600685,2018-10-01
16421,SH600482,SH601989,2018-10-01
16422,SH600654,SZ300085,2018-10-01
16423,SH600654,SZ002405,2018-10-01
16424,SH600654,SH600602,2018-10-01
16425,SH600654,SH600570,2018-10-01
16426,SH600654,SZ002410,2018-10-01
16427,SH600654,SH601519,2018-10-01
16428,SH600654,SZ300033,2018-10-01
16429,SH600654,SZ002153,2018-10-01
16430,SH600654,SZ000503,2018-10-01
16431,SH601127,SZ000572,2018-10-01
16432,SH601127,SH600733,2018-10-01
16433,SH601127,SH601238,2018-10-01
16434,SH601127,SH600104,2018-10-01
16435,SH601127,SZ000927,2018-10-01
16436,SH601127,SZ000625,2018-10-01
16437,SH601127,SH601633,2018-10-01
16438,SH601155,SH600007,2018-10-01
16439,SH601155,SZ000402,2018-10-01
16440,SH601155,SH600663,2018-10-01
16441,SH601155,SZ000031,2018-10-01
16442,SH601155,SZ000069,2018-10-01
16443,SH601155,SZ001979,2018-10-01
16444,SH601611,SH601669,2018-10-01
16445,SH601611,SH600820,2018-10-01
16446,SZ000008,SH601766,2018-10-01
16447,SZ000555,SZ002195,2018-10-01
16448,SZ000555,SZ000938,2018-10-01
16449,SZ000555,SH600410,2018-10-01
16450,SZ000555,SZ002065,2018-10-01
16451,SZ000555,SH600718,2018-10-01
16452,SZ000555,SH600271,2018-10-01
16453,SZ000555,SH600797,2018-10-01
16454,SZ000555,SH600446,2018-10-01
16455,SZ000555,SZ300168,2018-10-01
16456,SZ000555,SZ300017,2018-10-01
16457,SZ000627,SH601336,2018-10-01
16458,SZ000627,SH601601,2018-10-01
16459,SZ000627,SH601318,2018-10-01
16460,SZ000627,SH601319,2018-10-01
16461,SZ000627,SH601628,2018-10-01
16462,SZ000671,SH600649,2018-10-01
16463,SZ000671,SZ000631,2018-10-01
16464,SZ000671,SH600675,2018-10-01
16465,SZ000671,SZ000046,2018-10-01
16466,SZ000671,SZ000961,2018-10-01
16467,SZ000671,SH600208,2018-10-01
16468,SZ000671,SH600325,2018-10-01
16469,SZ000671,SZ000036,2018-10-01
16470,SZ000671,SZ002244,2018-10-01
16471,SZ000671,SH600239,2018-10-01
16472,SZ000671,SZ000718,2018-10-01
16473,SZ000671,SH600383,2018-10-01
16474,SZ000671,SZ000002,2018-10-01
16475,SZ000671,SH600823,2018-10-01
16476,SZ000671,SZ002146,2018-10-01
16477,SZ000671,SH600748,2018-10-01
16478,SZ000671,SH600266,2018-10-01
16479,SZ000671,SH600376,2018-10-01
16480,SZ000671,SZ000667,2018-10-01
16481,SZ000671,SZ000029,2018-10-01
16482,SZ000671,SZ000540,2018-10-01
16483,SZ000671,SZ000656,2018-10-01
16484,SZ000671,SH600606,2018-10-01
16485,SZ000671,SH600048,2018-10-01
16486,SZ000938,SZ002195,2018-10-01
16487,SZ000938,SH600410,2018-10-01
16488,SZ000938,SZ002065,2018-10-01
16489,SZ000938,SZ000555,2018-10-01
16490,SZ000938,SH600718,2018-10-01
16491,SZ000938,SH600271,2018-10-01
16492,SZ000938,SH600797,2018-10-01
16493,SZ000938,SH600446,2018-10-01
16494,SZ000938,SZ300168,2018-10-01
16495,SZ000938,SZ300017,2018-10-01
16496,SZ002049,SH600198,2018-10-01
16497,SZ002049,SH603986,2018-10-01
16498,SZ002049,SH603501,2018-10-01
16499,SZ002085,SH601163,2018-10-01
16500,SZ002085,SH601966,2018-10-01
16501,SZ002131,SH600088,2018-10-01
16502,SZ002131,SZ002400,2018-10-01
16503,SZ002131,SZ300058,2018-10-01
16504,SZ002174,SZ002624,2018-10-01
16505,SZ002174,SZ300002,2018-10-01
16506,SZ002174,SZ002602,2018-10-01
16507,SZ002174,SH600633,2018-10-01
16508,SZ002174,SZ002555,2018-10-01
16509,SZ002174,SZ002558,2018-10-01
16510,SZ002174,SZ300315,2018-10-01
16511,SZ002466,SZ002460,2018-10-01
16512,SZ002714,SZ300498,2018-10-01
16513,SZ002797,SH601162,2018-10-01
16514,SZ002797,SZ300059,2018-10-01
16515,SZ002797,SH601099,2018-10-01
16516,SZ002797,SH601788,2018-10-01
16517,SZ002797,SZ000783,2018-10-01
16518,SZ002797,SH601688,2018-10-01
16519,SZ002797,SZ000686,2018-10-01
16520,SZ002797,SZ000750,2018-10-01
16521,SZ002797,SH600030,2018-10-01
16522,SZ002797,SZ000728,2018-10-01
16523,SZ002797,SZ000712,2018-10-01
16524,SZ002797,SZ002736,2018-10-01
16525,SZ002797,SZ002945,2018-10-01
16526,SZ002797,SZ000166,2018-10-01
16527,SZ002797,SH601901,2018-10-01
16528,SZ002797,SZ002673,2018-10-01
16529,SZ002797,SH601878,2018-10-01
16530,SZ002797,SH601066,2018-10-01
16531,SZ002797,SH601236,2018-10-01
16532,SZ002797,SH600958,2018-10-01
16533,SZ002797,SZ002939,2018-10-01
16534,SZ002797,SH600999,2018-10-01
16535,SZ002797,SH601377,2018-10-01
16536,SZ002797,SH601881,2018-10-01
16537,SZ002797,SH601211,2018-10-01
16538,SZ002797,SH600369,2018-10-01
16539,SZ002797,SH601198,2018-10-01
16540,SZ002797,SZ000776,2018-10-01
16541,SZ002797,SH601555,2018-10-01
16542,SZ002797,SH600837,2018-10-01
16543,SZ002797,SH601375,2018-10-01
16544,SZ002797,SH600909,2018-10-01
16545,SZ002797,SH600109,2018-10-01
16546,SZ002797,SZ002500,2018-10-01
16547,SZ002797,SH601108,2018-10-01
16548,SZ300033,SZ300085,2018-10-01
16549,SZ300033,SZ002405,2018-10-01
16550,SZ300033,SH600602,2018-10-01
16551,SZ300033,SH600570,2018-10-01
16552,SZ300033,SZ002410,2018-10-01
16553,SZ300033,SH601519,2018-10-01
16554,SZ300033,SZ002153,2018-10-01
16555,SZ300033,SH600654,2018-10-01
16556,SZ300033,SZ000503,2018-10-01
16557,SZ300182,SZ300251,2018-10-01
16558,SZ300182,SZ300133,2018-10-01
16559,SZ300182,SZ300027,2018-10-01
16560,SZ300182,SZ002292,2018-10-01
16561,SZ300182,SH600977,2018-10-01
16562,SH600233,SZ002468,2018-10-01
16563,SH600233,SZ002120,2018-10-01
16564,SH600233,SZ002352,2018-10-01
16565,SH600522,SH600487,2018-10-01
16566,SH600682,SZ002038,2018-10-01
16567,SH600682,SZ000661,2018-10-01
16568,SH600682,SH600867,2018-10-01
16569,SH600909,SH601162,2018-10-01
16570,SH600909,SZ300059,2018-10-01
16571,SH600909,SH601099,2018-10-01
16572,SH600909,SH601788,2018-10-01
16573,SH600909,SZ000783,2018-10-01
16574,SH600909,SH601688,2018-10-01
16575,SH600909,SZ000686,2018-10-01
16576,SH600909,SZ000750,2018-10-01
16577,SH600909,SH600030,2018-10-01
16578,SH600909,SZ002797,2018-10-01
16579,SH600909,SZ000728,2018-10-01
16580,SH600909,SZ000712,2018-10-01
16581,SH600909,SZ002736,2018-10-01
16582,SH600909,SZ002945,2018-10-01
16583,SH600909,SZ000166,2018-10-01
16584,SH600909,SH601901,2018-10-01
16585,SH600909,SZ002673,2018-10-01
16586,SH600909,SH601878,2018-10-01
16587,SH600909,SH601066,2018-10-01
16588,SH600909,SH601236,2018-10-01
16589,SH600909,SH600958,2018-10-01
16590,SH600909,SZ002939,2018-10-01
16591,SH600909,SH600999,2018-10-01
16592,SH600909,SH601377,2018-10-01
16593,SH600909,SH601881,2018-10-01
16594,SH600909,SH601211,2018-10-01
16595,SH600909,SH600369,2018-10-01
16596,SH600909,SH601198,2018-10-01
16597,SH600909,SZ000776,2018-10-01
16598,SH600909,SH601555,2018-10-01
16599,SH600909,SH600837,2018-10-01
16600,SH600909,SH601375,2018-10-01
16601,SH600909,SH600109,2018-10-01
16602,SH600909,SZ002500,2018-10-01
16603,SH600909,SH601108,2018-10-01
16604,SH600919,SH601169,2018-10-01
16605,SH600919,SH601009,2018-10-01
16606,SH600919,SZ002142,2018-10-01
16607,SH600919,SH601997,2018-10-01
16608,SH600919,SH601229,2018-10-01
16609,SH600919,SH600926,2018-10-01
16610,SH600919,SH601577,2018-10-01
16611,SH600919,SH601838,2018-10-01
16612,SH600919,SH600928,2018-10-01
16613,SH600926,SH601169,2018-10-01
16614,SH600926,SH601009,2018-10-01
16615,SH600926,SH600919,2018-10-01
16616,SH600926,SZ002142,2018-10-01
16617,SH600926,SH601997,2018-10-01
16618,SH600926,SH601229,2018-10-01
16619,SH600926,SH601577,2018-10-01
16620,SH600926,SH601838,2018-10-01
16621,SH600926,SH600928,2018-10-01
16622,SH600977,SZ300251,2018-10-01
16623,SH600977,SZ300133,2018-10-01
16624,SH600977,SZ300182,2018-10-01
16625,SH600977,SZ300027,2018-10-01
16626,SH600977,SZ002292,2018-10-01
16627,SH601163,SZ002085,2018-10-01
16628,SH601163,SH601966,2018-10-01
16629,SH601229,SH601169,2018-10-01
16630,SH601229,SH601009,2018-10-01
16631,SH601229,SH600919,2018-10-01
16632,SH601229,SZ002142,2018-10-01
16633,SH601229,SH601997,2018-10-01
16634,SH601229,SH600926,2018-10-01
16635,SH601229,SH601577,2018-10-01
16636,SH601229,SH601838,2018-10-01
16637,SH601229,SH600928,2018-10-01
16638,SH601375,SH601162,2018-10-01
16639,SH601375,SZ300059,2018-10-01
16640,SH601375,SH601099,2018-10-01
16641,SH601375,SH601788,2018-10-01
16642,SH601375,SZ000783,2018-10-01
16643,SH601375,SH601688,2018-10-01
16644,SH601375,SZ000686,2018-10-01
16645,SH601375,SZ000750,2018-10-01
16646,SH601375,SH600030,2018-10-01
16647,SH601375,SZ002797,2018-10-01
16648,SH601375,SZ000728,2018-10-01
16649,SH601375,SZ000712,2018-10-01
16650,SH601375,SZ002736,2018-10-01
16651,SH601375,SZ002945,2018-10-01
16652,SH601375,SZ000166,2018-10-01
16653,SH601375,SH601901,2018-10-01
16654,SH601375,SZ002673,2018-10-01
16655,SH601375,SH601878,2018-10-01
16656,SH601375,SH601066,2018-10-01
16657,SH601375,SH601236,2018-10-01
16658,SH601375,SH600958,2018-10-01
16659,SH601375,SZ002939,2018-10-01
16660,SH601375,SH600999,2018-10-01
16661,SH601375,SH601377,2018-10-01
16662,SH601375,SH601881,2018-10-01
16663,SH601375,SH601211,2018-10-01
16664,SH601375,SH600369,2018-10-01
16665,SH601375,SH601198,2018-10-01
16666,SH601375,SZ000776,2018-10-01
16667,SH601375,SH601555,2018-10-01
16668,SH601375,SH600837,2018-10-01
16669,SH601375,SH600909,2018-10-01
16670,SH601375,SH600109,2018-10-01
16671,SH601375,SZ002500,2018-10-01
16672,SH601375,SH601108,2018-10-01
16673,SH601881,SH601162,2018-10-01
16674,SH601881,SZ300059,2018-10-01
16675,SH601881,SH601099,2018-10-01
16676,SH601881,SH601788,2018-10-01
16677,SH601881,SZ000783,2018-10-01
16678,SH601881,SH601688,2018-10-01
16679,SH601881,SZ000686,2018-10-01
16680,SH601881,SZ000750,2018-10-01
16681,SH601881,SH600030,2018-10-01
16682,SH601881,SZ002797,2018-10-01
16683,SH601881,SZ000728,2018-10-01
16684,SH601881,SZ000712,2018-10-01
16685,SH601881,SZ002736,2018-10-01
16686,SH601881,SZ002945,2018-10-01
16687,SH601881,SZ000166,2018-10-01
16688,SH601881,SH601901,2018-10-01
16689,SH601881,SZ002673,2018-10-01
16690,SH601881,SH601878,2018-10-01
16691,SH601881,SH601066,2018-10-01
16692,SH601881,SH601236,2018-10-01
16693,SH601881,SH600958,2018-10-01
16694,SH601881,SZ002939,2018-10-01
16695,SH601881,SH600999,2018-10-01
16696,SH601881,SH601377,2018-10-01
16697,SH601881,SH601211,2018-10-01
16698,SH601881,SH600369,2018-10-01
16699,SH601881,SH601198,2018-10-01
16700,SH601881,SZ000776,2018-10-01
16701,SH601881,SH601555,2018-10-01
16702,SH601881,SH600837,2018-10-01
16703,SH601881,SH601375,2018-10-01
16704,SH601881,SH600909,2018-10-01
16705,SH601881,SH600109,2018-10-01
16706,SH601881,SZ002500,2018-10-01
16707,SH601881,SH601108,2018-10-01
16708,SH601966,SH601163,2018-10-01
16709,SH601966,SZ002085,2018-10-01
16710,SH601997,SH601169,2018-10-01
16711,SH601997,SH601009,2018-10-01
16712,SH601997,SH600919,2018-10-01
16713,SH601997,SZ002142,2018-10-01
16714,SH601997,SH601229,2018-10-01
16715,SH601997,SH600926,2018-10-01
16716,SH601997,SH601577,2018-10-01
16717,SH601997,SH601838,2018-10-01
16718,SH601997,SH600928,2018-10-01
16719,SH603160,SH600171,2018-10-01
16720,SH603858,SH600535,2018-10-01
16721,SH603858,SZ002603,2018-10-01
16722,SH603858,SZ000999,2018-10-01
16723,SH603858,SZ002275,2018-10-01
16724,SH603858,SH600566,2018-10-01
16725,SH603858,SH600332,2018-10-01
16726,SH603858,SZ002424,2018-10-01
16727,SH603858,SH600085,2018-10-01
16728,SH603858,SZ000538,2018-10-01
16729,SH603858,SZ000423,2018-10-01
16730,SH603858,SH600518,2018-10-01
16731,SH603858,SH600436,2018-10-01
16732,SH603858,SH600252,2018-10-01
16733,SZ002044,SZ300015,2018-10-01
16734,SZ002352,SZ002468,2018-10-01
16735,SZ002352,SZ002120,2018-10-01
16736,SZ002352,SH600233,2018-10-01
16737,SZ002555,SZ002624,2018-10-01
16738,SZ002555,SZ300002,2018-10-01
16739,SZ002555,SZ002174,2018-10-01
16740,SZ002555,SZ002602,2018-10-01
16741,SZ002555,SH600633,2018-10-01
16742,SZ002555,SZ002558,2018-10-01
16743,SZ002555,SZ300315,2018-10-01
16744,SZ002558,SZ002624,2018-10-01
16745,SZ002558,SZ300002,2018-10-01
16746,SZ002558,SZ002174,2018-10-01
16747,SZ002558,SZ002602,2018-10-01
16748,SZ002558,SH600633,2018-10-01
16749,SZ002558,SZ002555,2018-10-01
16750,SZ002558,SZ300315,2018-10-01
16751,SZ002602,SZ002624,2018-10-01
16752,SZ002602,SZ300002,2018-10-01
16753,SZ002602,SZ002174,2018-10-01
16754,SZ002602,SH600633,2018-10-01
16755,SZ002602,SZ002555,2018-10-01
16756,SZ002602,SZ002558,2018-10-01
16757,SZ002602,SZ300315,2018-10-01
16758,SZ002839,SZ002958,2018-10-01
16759,SH600390,SH600643,2018-10-01
16760,SH600390,SZ000617,2018-10-01
16761,SH600390,SH600705,2018-10-01
16762,SH600390,SH600061,2018-10-01
16763,SH601012,SH600438,2018-10-01
16764,SH601012,SZ002129,2018-10-01
16765,SH601878,SH601162,2018-10-01
16766,SH601878,SZ300059,2018-10-01
16767,SH601878,SH601099,2018-10-01
16768,SH601878,SH601788,2018-10-01
16769,SH601878,SZ000783,2018-10-01
16770,SH601878,SH601688,2018-10-01
16771,SH601878,SZ000686,2018-10-01
16772,SH601878,SZ000750,2018-10-01
16773,SH601878,SH600030,2018-10-01
16774,SH601878,SZ002797,2018-10-01
16775,SH601878,SZ000728,2018-10-01
16776,SH601878,SZ000712,2018-10-01
16777,SH601878,SZ002736,2018-10-01
16778,SH601878,SZ002945,2018-10-01
16779,SH601878,SZ000166,2018-10-01
16780,SH601878,SH601901,2018-10-01
16781,SH601878,SZ002673,2018-10-01
16782,SH601878,SH601066,2018-10-01
16783,SH601878,SH601236,2018-10-01
16784,SH601878,SH600958,2018-10-01
16785,SH601878,SZ002939,2018-10-01
16786,SH601878,SH600999,2018-10-01
16787,SH601878,SH601377,2018-10-01
16788,SH601878,SH601881,2018-10-01
16789,SH601878,SH601211,2018-10-01
16790,SH601878,SH600369,2018-10-01
16791,SH601878,SH601198,2018-10-01
16792,SH601878,SZ000776,2018-10-01
16793,SH601878,SH601555,2018-10-01
16794,SH601878,SH600837,2018-10-01
16795,SH601878,SH601375,2018-10-01
16796,SH601878,SH600909,2018-10-01
16797,SH601878,SH600109,2018-10-01
16798,SH601878,SZ002500,2018-10-01
16799,SH601878,SH601108,2018-10-01
16800,SH603833,SZ002572,2018-10-01
16801,SZ000723,SH600997,2018-10-01
16802,SZ002460,SZ002466,2018-10-01
16803,SZ002468,SZ002120,2018-10-01
16804,SZ002468,SH600233,2018-10-01
16805,SZ002468,SZ002352,2018-10-01
16806,SZ002572,SH603833,2018-10-01
16807,SZ002608,SH600642,2018-10-01
16808,SZ002608,SH600578,2018-10-01
16809,SZ002608,SH600027,2018-10-01
16810,SZ002608,SH600795,2018-10-01
16811,SZ002608,SH600098,2018-10-01
16812,SZ002608,SH600023,2018-10-01
16813,SZ002608,SZ000543,2018-10-01
16814,SZ002608,SH601991,2018-10-01
16815,SZ002608,SZ000767,2018-10-01
16816,SZ002608,SZ000027,2018-10-01
16817,SZ002608,SH600863,2018-10-01
16818,SZ002608,SZ000539,2018-10-01
16819,SZ002608,SZ000690,2018-10-01
16820,SZ002608,SH600021,2018-10-01
16821,SZ002624,SZ300002,2018-10-01
16822,SZ002624,SZ002174,2018-10-01
16823,SZ002624,SZ002602,2018-10-01
16824,SZ002624,SH600633,2018-10-01
16825,SZ002624,SZ002555,2018-10-01
16826,SZ002624,SZ002558,2018-10-01
16827,SZ002624,SZ300315,2018-10-01
